74 -2
79 0
59 0
55 0
81 3
55 4
79 4
59 4
57 6
60 6
78 6
74 10
55 12
59 12
79 12
81 15
55 16
79 16
59 16
57 18
84 18
54 18
55 22
83 22
52 24
81 24
48 24
83 27
81 28
76 30
81 30
60 30
